	title	brand	price
600	Laptop Acer Aspire A5 A515-53G-71NN NX.H84SV.005 Core i7-8565U/MX130/ Win10 (15.6	Acer	16490000
601	Laptop Asus TUF Gaming FX505GM-BN117T Core i5-8300H/ Win10 (15.6	Asus	25729000
602	Laptop Asus Vivobook 14 X407UA-BV343T Core i5-8250U/ Win10 (14 HD) - Hàng Chính Hãng	Asus	11929000
603	Laptop Asus VivoBook S14 S430FA-EB253T Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Asus	17399000
604	Laptop HP ProBook 430 G6 6JG02PA Core i5-8265U/ Dos (13.3 HD) - Hàng Chính Hãng	HP	15509000
605	"Laptop Acer Nitro 5 AN515-54-71UP NH.Q5ASV.008 Core i7-8750H/ GTX 1050 3GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	"	Acer	23190000
606	Laptop HP 15-da0358TU 6KD02PA Pentium Gold 4417U/ Win10 (15.6 HD) - Hàng Chính Hãng 	HP	7490000
607	Laptop HP Pavilion 15-cs2001TU 6KX30PA Core i3-8145U/ Win10 (15.6 FHD) - Gold - Hàng Chính Hãng	HP	12439000
608	Laptop Dell Vostro 3580 T3RMD2 Core i7-8565U/ AMD Radeon 520 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng	Dell	20009000
609	Laptop Acer Aspire E5-476-399X NX.GWTSV.008 Core i3-8130U/ Win10 (14 HD) - Hàng Chính Hãng	Acer	9689000
610	Laptop HP 15-da1023TU 5NK81PA Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng	HP	13619000
611	Laptop MSI Prestige P65 Creator 8RE-069VN Core i7-8750H/ GTX 1060 6GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	MSI	39990000
612	Laptop Asus Zenbook Pro 14 UX480FD-BE040T Core i7-8565U/ GTX 1050 4GB/ Win10 (14.0 FHD) - Hàng Chính Hãng	Asus	32799000
613	Laptop Acer Swift 3 SF314-56-596E NX.H4CSV.006 Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Acer	16679000
614	Laptop Gaming MSI Titan GT75 8RF-231VN Core i7-8750H/Win10 (17.3 inch) - Black - Hàng Chính Hãng	MSI	79990000
615	Laptop Dell Inspiron 3576 70157552 Core i5-8250U/Win10 (15.6 inch) - Black - Hàng Chính Hãng	Dell	14368000
616	Laptop Acer Predator Helios 300 PH315-51-77BQ NH.Q4HSV.001 Core i7-8750H/Win10 (15.6 inch) (White) - Hàng Chính Hãng	Acer	40990000
617	Laptop Dell Inspiron 5370 70146440 Core i7-8550U/Win10 + Office 365 (13.3inch) - Hàng chính hãng	Dell	22990000
618	Laptop HP Pavilion Gaming 15-dk0233TX 8DS86PA Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	HP	27119000
619	Laptop Dell G3 Inspiron 3590 N5I5517W Core i5-9300H/ GTX 1050 3GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Dell	21129000
620	Laptop Lenovo IdeaPad S340-15IWL 81N800RSVN Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Lenovo	11669000
621	Laptop Asus Vivobook S431FL-EB511T Core i5-8265U/ MX250 2GB/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Asus	18529000
622	Laptop ASUS ZenBook Pro Duo UX581GV-H2029T (Core i7-9750H/ 32GB DDR4 2666MHz/ 1TB SSD M.2 PCIE/ RTX 2060 6GB/ 15.6” OLED 4K Touch, 100% DCI-P3/ Win10) - Hàng Chính Hãng	Asus	68299000
623	Laptop Asus Pro P3540FA-BQ0311T Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Asus	15299000
624	Laptop HP Pavilion Gaming 15-dk0001TX 7HR11PA Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	HP	22699000
625	Laptop MSI GL65 9SEK-047VN Core i7-9750H, RTX 2060 6GB (15.6 FHD IPS, 120Hz) - Hàng Chính Hãng	MSI	37089000
626	Laptop Asus Vivobook X507MA-BR064T Pentium N5000/Win10 (15.6 inch) (Gold) - Hàng Chính Hãng	Asus	6990000
627	Laptop HP ProBook 450 G6 8AZ17PA Core i5-8265U/ Dos (15.6 FHD) - Hàng Chính Hãng	HP	16839000
628	Laptop Acer Swift 5 SF514-53T-51EX NX.H7KSV.001 Core i5-8265U/Win10 (14	Acer	23600000
629	Laptop Acer Swift 5 SF514-53T-58PN NX.H7HSV.001 Core i5-8265U/Win10 (14	Acer	24259000
630	Laptop Asus Vivobook X407UF-BV022T Core i7-8550U/ Win10 (14	Asus	15299000
631	Laptop HP Pavilion x360 14-dh0104TU 6ZF32PA Core  i5-8265U/ Win10 (14 FHD Touch) - Hàng Chính Hãng	HP	15489000
632	Laptop Asus Vivobook S15 S530FA-BQ186T Core i3-8165U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	12789000
633	Laptop Asus Vivobook S14 S430FA-EB021T Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Asus	12969000
634	Laptop MSI GF63 Thin 9RC-273VN  Intel core i5-9300H, 15.6	MSI	19290000
635	Laptop Lenovo Legion Y540-15IRH 81SY0037VN Core i5-9300H/ GTX 1650 4GB/ Dos (15.6 FHD IPS) - Hàng Chính Hãng	Lenovo	21899000
636	Laptop HP Probook 430 G5 2ZD48PA Core i3-7100U/Free Dos (13.3 inch) - Silver - Hàng Chính Hãng	HP	9009000
637	Laptop Dell Inspiron 5480 N5480A Core i5-8265U/ Win10 (14 FHD) - Hàng Chính Hãng	Dell	19490000
638	Laptop Dell Inspiron N3576C P63F002 i3 15.6	Dell	10999000
639	Laptop Dell Vostro 3480 70183777 i3-8145U 4GB 1TB 14 inch HD Win10 - Hàng chính hãng	Dell	11990000
640	Laptop Dell Vostro 3468 70161069 Core i3-7020U/Win10 (14	Dell	10490000
641	Laptop HP 245 G7 (ADM R3-2200U/ 4GB RAM DDR4/ 256GB SSD/ 14	HP	9590000
642	Laptop HP Notebook 15-DA0404TU (Intel Pentium Gold 4417U/4GB RAM DDR4/ 500GB HHD/ 15,6	HP	7390000
643	Laptop Lenovo ThinkPad T480 (2ACD) – Core i5-8250U (14 inch)	ThinkPad	39573000
644	Lenovo Legion Y540 15IRH (81SY0036VN) | Intel Core i7 _9750H _8GB _128GB SSD PCIe _1TB _GeForce GTX1650 with 4GB GDDR5 / Hàng Chính Hãng	Lenovo	24750000
645	Laptop HP ProBook 455 G6 6XA63PA AMD R7-2700U/ Dos (15.6 FHD) - Hàng Chính Hãng	HP	19850000
646	Laptop Asus AsusPro P2540UB Core i5-8250U/1TB/RAM 4GB (15.6inch) - Hàng Chính Hãng	Asus	16535000
647	Laptop Dell Vostro 5481A (P92G001): Core i5-8265U / NVIDIA GeForce MX130 2GB / Windows 10 Home - Hàng Chính Hãng	Dell	18600000
648	Laptop HP ProBook 430 G6 (5YN00PA): Core i5-8265U / FreeDos (13.3	HP	16050000
649	Laptop Dell Inspiron 5490 : i5-10210U | 8GB RAM | 256GB SSD PCIe | GeForce MX230 2GB + UHD Graphics 630 | 14.0 FHD | Win10 | Silver - Hàng nhập Khẩu	Dell	18289000
650	Laptop Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 FHD IPS | Finger |FreeDos - Hàng Nhập Khẩu 	Dell	15590000
651	Laptop Asus X555UJ-XX064D i5.6200U / 4Gb/ GT920 15.6 inch ( Đen ) - Chính Hãng Nhập Khẩu	Asus	9990000
652	Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu	Dell	16790000
653	Laptop HP Pavilion 15-cs2057TX 6YZ20PA: Core i5-8265U / MX130 2GB / Windows 10 (15.6 FHD) - Grey - Hàng Chính Hãng	HP	15420000
654	Laptop Dell Latitude E7490 I7 8650U 8GB 512SS 14FHD W10P Black - Hàng nhập khẩu 	Dell	27490000
655	Laptop Acer Swift 13 SF314-54-51QL (NX.GXZSV.001). Intel Core I5 8250U - Hàng Chính Hãng 	Acer	14990000
656	Laptop Dell Inspiron 5579 - Laptop Brand New 2 trong 1 nhập khẩu từ Dell US	Dell	17950000
657	Laptop Asus X509FJ-EJ155T i5-8265U/4GD4/512G/15.6FHD/2C32WHr/BẠC/W10SL - hàng chính hãng	Asus	15450000
658	Laptop Dell Latitude E7490 Core i5-8350U 8GB 256GB SSD 14	Dell	22990000
659	Laptop ASUS S330FA-EY116T (i5-8265U - Hàng chính hãng	Asus	18390000
660	Laptop HP 15s-du0041TX 6ZF66PA (Silver) - Hàng chính hãng	HP	17100000
661	Dell Vostro 3480 70187647 S1 I5 8265U 8GB 128SSD 1TB  14''HD Finger W10 Black - Hàng Chính Hãng 	Dell	14696000
662	Laptop HP Elitebook x360 1030 G3 5AS43PA: Core i5-8250U / Windows 10 (13.3	HP	35700000
663	Laptop HP 15-da0033TX (4ME73PA): Core i5-8250U / Windows 10 (15.6	HP	13700000
664	Laptop Dell Vostro V3578: Core i7-8550U / Free Dos (15.6 inch) - Black - Hàng Chính Hãng	Dell	19180000
665	Laptop ASUSPRO P1440UA-FQ0058T (i3-8130U) xám - Hàng chính hãng	Asus	12990000
666	Laptop HP Probook 440 G5 (2ZD35PA): Core i5-8250U / FreeDOS 14 inch HD - Hàng Chính Hãng	HP	14289000
667	Laptop Asus X509UA-EJ116T i3-7020U/4GD4/1T5/15.6FHD/FP/BT4.1/2C32WHr/BẠC/W10SL - hàng chính hãng	Asus	10650000
668	Laptop Acer Swift 3 SF313-51-56UW (NX.H3ZSV.002) (13.3	Acer	22800000
669	LAPTOP ACER ASPIRE 7 A715-72G-50NA NH.GXBSV.001 - Hàng chính hãng	Acer	18690000
670	Dell Vostro V3568 VTI3072NF : i3-7020U | 4GB RAM | 1TB HDD | HD Graphics 620 | 15.6 HD | Free Dos - Hàng Chính Hãng	Dell	9590000
671	Laptop Asus VivoBook X441MA GA004T I ntel Pentium N5000 (14inch) - Hàng Chính Hãng	Asus	6700000
672	Laptop HP 250 G7 I3-7020U/4GD4/1T5/15.6	HP	9699000
673	Laptop HP PAVILION 14-CE1011TU (5JN17PA) . Intel Core I3 8145U (14inch) - Hàng Chính Hãng	HP	12190000
674	Laptop Dell Latitude 3400 (L3400I5HDD) (Black) - hàng chính hãng	Dell	15990000
675	Laptop Dell Latitude E7490 Core i5-8350U 16GB 512GB SSD 14	Dell	25490000
676	Laptop Dell Latitude E7490 Core i5-8350U 8GB 512GB SSD 14	Dell	24490000
677	Laptop HP ProBook 430 G6 (5YN22PA): Core i5-8265U / FreeDos (13.3 HD) - Hàng Chính Hãng	HP	15150000
678	HP Laptop Pavilion Gaming 15-dk0010TX (7HR32PA) i5-9300H | 4GB RAM | 1TB HDD | GTX 1050 4GB + Intel Graphics 630 | 15.6 FHD IPS | Win 10 - Hàng nhập khẩu	HP	17590000
679	Laptop ASUSPRO P1440UA-FQ0058T (i3-8130U) xám - Hàng chính hãng	Asus	12990000
680	Notebook HP 348G4 - 4XU27PA (Màu Bạc) - Hàng Chính Hãng	HP	9300000
681	LAPTOP DELL VOSTRO 3580 P75F010V80I (Core i5 8265U, Ram 4GB, HDD 1TB, Màn hình 15.6	Dell	14799000
682	Laptop MSI GF75 Thin 9SC 207VN  - Hàng chính hãng	MSI	27490000
683	LAPTOP NHÂP KHẨU USA  Lenovo LEGION Y530-15ICH GAMING Core i7-8750H 2.2GHz 1TB 8GB 15.6	 Lenovo	21490000
684	Laptop Dell Latitude 5490 (42LT540012): Core i5-8250U / Dos (14	Dell	18699000
685	Laptop HP Pavilion 14-CE2039TU (Intel i5-8265U/ 4GB RAM DDR4/ 1TB HHD/ 14	HP	15490000
686	Laptop Dell Inspiron 3576 (70153188): Core i5-8250U / Free Dos (15.6 inch) - Hàng Chính Hãng	Dell	13500000
687	Laptop Dell Vostro 3480 70183779 i5-8265U 8GB 1TB 14.0inch HD Win10 - Hàng chính hãng	Dell	14025000
688	Laptop DELL INSPIRON 3481 (70187649) i3-7020U(2.30 GHz,3 MB),4GB,1TB,2GB AMD,Win10Home - hàng chính hãng	Dell	11450000
689	Laptop ASUS X409FJ-EK035T i5-8265U/4GD4/512G/14.0FHD/BẠC/W10SL - Hàng chính hãng	Asus	15290000
690	Laptop Asus X409FA-EK199T i5-8265U/4GD4/1T5/14.0FHD/FP/BT5/2C32WHr/BẠC/W10SL - hàng chính hãng	Asus	12800000
691	Laptop Asus ROG Zephyrus S GX531GV-ES010T Premium Steel - Gaming - Hàng chính hãng	Asus	53000000
692	Laptop Asus Vivobook S530UN-BQ397T Vỏ nhôm Xanh Lục Bảo - Hàng chính hãng	Asus	17300000
693	Laptop Dell Inspiron 5480 (X6C891): Core i5-8265U / Windows 10 + Office365 (14.0 inch FHD) - Hàng Chính Hãng	Dell	18700000
694	Dell Vostro 5481 V4I5229WS I5 8265U 8GB 256GB 14	Dell	18990000
695	Apple Macbook Pro Touch Bar 2019 MV962 - 13 Inchs (i5/ 8GB/ 256GB) - Hàng Chính Hãng	Apple	42889000
696	Laptop Dell Vostro 3478-R3M961 (I5-8250U) - Hàng chính hãng	Dell	14800000
697	DELL INSPIRON 3567 - Hàng Chính Hãng	Dell	12890000
698	Laptop HP Elite X2 1013 G3 5DJ72PA: Core i5-8250U / Windows 10 / (13 inches FHD Touch Screen / Pen) - Hàng Chính Hãng	HP	39200000
699	Laptop MSI PS63 8SC-006VN Core i7-8565U/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	MSI	35740000
700	"Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | Win 10	- Hàng nhập khẩu"	Dell	15790000
701	Laptop Gaming Acer Nitro 5 AN515-54-59WX NH.Q59SV.012 Core i5-8300H/GTX 1650 4GB/Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Acer	23390000
702	Laptop Dell Latitude 5490 42LT540012 Core i5-8250U/ Dos (14	Dell	18699000
703	Laptop Asus TUF Gaming FX505GE-BQ049T Core i5-8300H/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	23190000
704	Laptop Gaming Acer Nitro 5 AN515-54-7882 NH.Q59SV.009 Core i7-8750H/GTX 1650 4GB/Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Acer	26000000
705	Laptop Lenovo Ideapad 330-15KBR 81DE0278VN Core i3-8130U/ DOS (15.6 HD) - Hàng Chính Hãng	 Lenovo	10050000
706	Laptop Millet (MI) Xám (15.6-inch, Intel Core I7-8750H 16G 1T+256G GTX1060 6G)	Xiaomi	34357000
707	Máy Tính Bảng Honor Pad 5 - 10.1 Inch	Honor	4350000
708	Bộ Chuyển Đổi USB-C sang HDMI/VGA/Ethernet/USB Dell DA200 	Dell	1587000
709	MacBook Air 2019 MVFM2 13 inch Gold i5 1.6/8GB/128GB_Hàng Nhập Khẩu	Apple	27488000
710	Dell Gaming G3 3579 Core  i7 _8750H Ram 8GB _128GB SSD PCIe _1TB _GeForce GTX1060 6GB GDDR5 with Max-Q _Win 10 _Full HD IPS _Blue LED KEY- Hàng Nhập khẩu	Dell	24500000
711	Laptop Asus ASUSPRO P5440UA-BM0047T i5-8250U/4G/Win10 (14inch) - Hàng chính hãng	Asus	23000000
712	Laptop Asus TUF Gaming FX505GD-BQ325T Core i5-8300H/ Win10 (15.6	Asus	20990000
713	Laptop Asus Vivobook S14 S430FA-EB044T Core i7-8565U/ Win10 (14	Asus	19750000
714	Laptop Dell Vostro V5581 70194501 I5-8265U/4GD4/1TB/Win10/FingerPrint/Urban Gray/15.6	Dell	16110000
715	Laptop Dell Vostro 5581 (70175950): Core i5-8265U /  Windows 10 + Office365 (15.6	Dell	16110000
716	Microsoft Surface Pro 2017 HGH-00014 Core i5-7300U RAM 4GB SSD 128GB/Win10 (12.3 inch) (Silver) With Type Cover - Hàng Chính Hãng	Microsoft	25990000
717	Laptop HP ProBook 450 G6 5YM79PA Core i5-8265U/Dos (15.6 HD) - Hàng Chính Hãng	HP	15149000
718	Laptop Asus Vivobook S13 S330FA-EY004T Core i3-8145U/ Win10 (13.3	Asus	14100000
719	Laptop HP ProBook 430 G6 6FG88PA Core i7-8565U/ Dos (13.3	HP	21289000
720	Laptop Lenovo ThinkPad P1 20ME000WVN Core i5-8400H/ Win10 Pro (15.6 FHD IPS) - Hàng Chính Hãng	Lenovo	54789000
721	Laptop Asus VivoBook Max X441MA-GA023T Pentium Silver N5000/ Win10 (14 inch HD) - Hàng Chính Hãng	Asus	6959000
722	Laptop Acer Aspire A3 A315-53-30E7 NX.H2BSV.003 Core i3-7020U/Win10 (15.6	Acer	9739000
723	Laptop HP ProBook 430 G6 5YN22PA Core i5-8265U/ Dos (13.3 HD) - Hàng Chính Hãng	HP	15199000
724	Laptop HP Pavilion Gaming 15-cx0177TX 5EF40PA Core i5-8300H/Win10 (15.6	HP	22890000
725	Laptop Dell Inspiron 5482 70170106 Core i5-8265U/Win10 + Office365 (14.0	Dell	19449000
726	Laptop ASUS ROG Zephyrus S GX531GW-ES006T Core i7-8750H/ RTX 2070 8GB/ Win10 (15.6 FHD IPS 144Hz) - Hàng Chính Hãng	Asus	57550000
727	Laptop Acer Aspire A514-51-525E NX.H6VSV.002 Core i5-8250U/Free Dos (14	Acer	12439000
728	Laptop Acer Swift 1 SF114-32-P2SG NX.GZJSV.001 Pentium Silver N5000/Win10 (14	Acer	10289000
729	Laptop Dell Inspiron 5482 C4TI5017W Core i5-8265U/ Win10 (14 inch FHD IPS Touch) - Hàng Chính Hãng	Dell	23450000
730	Laptop Asus Vivobook S15 S530UA-BQ134T Core i3-8130U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	12749000
731	Laptop Acer Aspire A5 A515-53-33QH NX.H6BSV.003 Core i3-8145U/ Win10 (15.6	Acer	11109000
732	Laptop Dell Vostro 5481 V5481A Core i5-8265U/ MX130 2GB/ Win10 + Office365 (14 FHD IPS) - Hàng Chính Hãng	Dell	17759000
733	Laptop HP Pavilion 14-ce1009TU 5JN09PA Core i3-8145U/ Win10 (14	HP	12500000
734	Laptop Asus Vivobook S15 S530FA-BQ431T Core i3-8145U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	13360000
735	Laptop Acer Swift 5 SF514-52T-592W NX.GU4SV.004 Core i5-8250U/ Win10 (14 FHD IPS Touch) - Hàng Chính Hãng	Acer	22150000
736	Laptop HP 240 G7 6MM00PA Core i5-8265U/ Dos (14 HD) - Hàng Chính Hãng	HP	12489000
737	Laptop Asus VivoBook S15 S530FA-BQ190T Core i3-8145U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	13159000
738	Laptop Asus Vivobook A412FJ-EK148T Core i5-8265U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng	Asus	15959000
739	Laptop ASUS ZenBook UX534FTC-A9168T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng	Asus	28399000
740	Laptop MSI GF75 Thin 9RCX-430VN (Core i7-9750H/ 8GB DDR4 2666MHz/ 256GB SSD M.2 PCIE/ GTX 1050Ti 4GB/ 17.3 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng	MSI	22889000
741	Laptop Dell Inspiron 5491-70196705 Core i5-10210U/ Win10 (14 FHD IPS Touch) - Hàng Chính Hãng	Dell	20469000
742	Laptop Lenovo IdeaPad S340-15IWL 81N800A9VN Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Lenovo	14589000
743	Laptop Acer Aspire A514-52-516K NX.HMHSV.002 Core i5-10210U/ Win10 (14 FHD) - Hàng Chính Hãng	Acer	13309000
744	Laptop Asus Vivobook Flip 14 TP412FA-EC122T Coree i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng	Asus	15819000
745	Laptop Asus Vivobook Flip TP412FA-EC269T Core i3-8145U/ Win10 (14 FHD Touch IPS) - Hàng Chính Hãng	Asus	12639000
746	Laptop MSI PS42 8RB-479VN (Core i5-8250U/ 8GB DDR4 2400MHz/ 256GB PCIe NVMe/ MX150 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	MSI	20419000
747	Laptop ASUS ZenBook Edition 30 UX334FL-A4053T (Core i5-8265U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng	Asus	33509000
748	Laptop ASUS ZenBook UX334FAC-A4060T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng	Asus	22409000
749	Laptop Asus TUF Gaming FX505DT-AL118T (AMD R5-3550H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB/ 15.6 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng	Asus	20499000
750	Laptop ASUS ZenBook UX334FLC-A4096T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng	Asus	24149000
751	Laptop Acer Swift SF314-54-869S NX.GXZSV.003 Core i7-8550U/Win10 (14	Acer	20690000
752	Laptop HP ProBook 440 G6 8AZ16PA Core i5-8265U/ Dos (14 FHD) - Hàng Chính Hãng	HP	16789000
753	Laptop Acer Aspire 3 A315-54K-39LX NX.HEESV.008 Core i3-7020U/ Win10 (15.6 HD) - Hàng Chính Hãng	Acer	8919000
754	Laptop Asus Vivobook A512FL-EJ165T Core i7-8565U/ MX250 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng	Asus	19139000
755	Laptop Asus Vivobook A512FA-EJ1171T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng	Asus	11989000
756	Laptop MSI GS65 Stealth 9SD-1409VN Core i5-9300H/ GTX 1660Ti 6GB/ Win10 (15.6 FHD IPS, 144Hz, 3ms) - Hàng Chính Hãng	MSI	33109000
757	Laptop Acer Nitro 5 AN515-54-71HS NH.Q59SV.018 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Acer	25859000
758	Laptop Asus Vivobook A412FJ-EK192T Corei7-8565U/ MX230 2GB/ Win10 (14 FHD) - Silver - Hàng Chính Hãng	Asus	18479000
759	Laptop Lenovo ThinkPad X280 (2CCD) 12.5-inch	 Lenovo	15676800
760	Laptop Dell Inspiron 5567 M5I5384W - Grey Core i5 - 7200U / Win10 (15.6inch) - Xám - Hàng Chính Hãng	Dell	15090000
761	Laptop Acer Predator Triton 500 PT515-51-73AA NH.Q50SV.004 Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6	Acer	46959000
762	Laptop Asus ROG Strix G G531-VAL052T Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6 FHD NanoEdge IPS 120Hz) - Hàng Chính Hãng	Asus	36729000
763	Laptop Asus Vivobook S15 S530FN-BQ283T Core i7-8565U/ MX150 2GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Asus	20769000
764	Laptop Acer Swift 3 SF315-52G-87N4 NX.GZCSV.005 Core i7-8550U/ MX150/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng	Acer	21999000
765	Laptop Asus Vivobook A512FL-EJ163T Core i5-8265U/MX250 2GB/Win10 (15.6 FHD) - Hàng Chính Hãng	Asus	16259000
766	Laptop Asus Vivobook X407UA-BV438T Core i3-7020U/ Win10 (14 inch HD) - Hàng Chính Hãng	Asus	10490000
767	MacBook Air 2019 MVFH2 13 inch Space Gray i5 1.6/8GB/128GB_Hàng Nhập Khẩu	Apple	27490000
768	Laptop Dell Inspiron N3580 70194511 I5-8265U/4GD4/1TB/VGA-2G/DVDRW/Win10/Silver/15.6	Dell	13499000
769	Laptop MSI GT75VR 7RF-094XVN Titan Pro Core i7-7820HK/Dos (17.3 inch) - Hàng Chính Hãng	MSI	89990000
770	Laptop MSI P65 8RF-488VN Core i7-8750H/ GTX 1070 8GB/ Win10 (15.6 FHD IPS 144Hz/ 7ms) - Hàng Chính Hãng	MSI	58990000
771	Laptop Lenovo ThinkPad X1 Extreme 20MG0016VN Core i7-8850H/ Win10 Pro (15.6 UHD IPS Touch) - Hàng Chính Hãng	Lenovo	76990000
772	Laptop Lenovo ThinkPad E580 – Core i5-8250U (15.6 inch)	ThinkPad	29114000
773	Máy Tính Xách Tay Lenovo ThinkPad X1 Carbon Đen (14 inch)	 Lenovo	38775800
774	Laptop HP Probook 440 G5 2XR69PA Core i7-8550U/Free Dos (14 inch) - Hàng Chính Hãng - Silver	HP	21390000
775	Laptop Asus Vivobook S14 S430UA-EB127T Core i3-8130U/Win10 (14 inch) (Gold) - Hàng Chính Hãng	Asus	13250000
776	Laptop Acer Aspire A5 A515-53-330E NX.H6CSV.001 Core i3-8145U/ Linux (15.6	Acer	11100000
777	Laptop Dell Vostro 5370 VTI73124W Core i7-8550U/ Win10 (13.3 inch FHD) - Hàng Chính Hãng	Dell	25450000
778	Laptop HP 15 DA0359TU (6KD00PA). Intel Pentium N4470U (15.6inch) - Hàng Chính Hãng 	HP	7390000
779	Laptop HP Envy 13-ah1010TU (5HY94PA): Core i5-8265U / Windows 10 (13.3	HP	19600000
780	 Dell Vostro 5581(70175955S) I5 8265U 8GB 256GB-SSD 15.6	Dell Vostro	18300000
781	Laptop MSI GF63 Thin 9RC 273VN - Hàng chính hãng	MSI	19990000
782	Microsoft Surface Laptop 2 - Core i5-8250U/RAM 8GB/ SSD 256GB - Hàng Chính Hãng	Microsoft	31900000
783	Laptop MSI GS65 Stealth 8RE 630VN - Hàng chính hãng	MSI	39590000
784	Laptop ACER ASPIRE E5-576-34ND. Intel Core i3 8130U (15.6inch) - Hàng Chính Hãng	Acer	9590000
785	Laptop Dell Latitude E7490 Core i7-8650U 8GB 256GB SSD 14	Dell	25990000
786	 Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | Win 10 - Hàng nhập khẩu	Dell	17190000
787	HP Pavilion 15-cs2035TU (6YZ08PA)/ i5 8265U/ 4GB/ 256GSSD/ 15.6	HP	16100000
788	Laptop Dell Inspiron 3480 N4I5107W Silver - Hàng chính hãng	Dell	13149000
789	Laptop MSI PS42 8M-478VN Core i5 8250U, 8GB, 256GB, 14	MSI	20190000
790	APPLE MACBOOK PRO 15.4	Apple	53990000
791	LAPTOP ACER SWIFT SF314-54-38J3 NX.GXZSV.005 - Hàng chính hãng	Acer	13990000
792	Dell Inspiron 5570ST  I7 8550U 8GB 256GB SSD 15.6	Dell	17990000
793	Dell Inspiron 5570 M5I5238 : i5-8250U | 4GB RAM | 1TB HDD | AMD Radeon 530 2GB + UHD Graphics 620 | 15.6 FHD | Free Dos - Hàng chính hãng	Dell	15190000
794	Laptop HP Pavilion 14-ce1012TU (5JN66PA): Core i5-8265U / Windows 10 (14.0	HP	14080000
795	Dell Vostro V3568 VTI3072NF : i3-7020U | 4GB RAM | 1TB HDD | HD Graphics 620 | 15.6 HD | Free Dos - Hàng Chính Hãng	Dell	9590000
796	Laptop Dell Latitude E7490 (70156592): Core i7-8650U / 14.0	Dell	31200000
797	Laptop ASUSPRO P1440UA-FQ0163 (i5-8250U) xám - Hàng chính hãng	Asus	13990000
